Country,First Opening,country_code,outlets_per_mil,num_outlets,lat,long
Turkey,10/24/1986,TUR,3.131,253,40.66,29.28
Turkey,10/24/1986,TUR,3.131,253,38.31,31.15
Turkey,10/24/1986,TUR,3.131,253,40.75,33.78
Turkey,10/24/1986,TUR,3.131,253,37.35,28.14
Turkey,10/24/1986,TUR,3.131,253,37.33,37.55
Turkey,10/24/1986,TUR,3.131,253,35.9,36.06
Turkey,10/24/1986,TUR,3.131,253,39.23,40.07
Turkey,10/24/1986,TUR,3.131,253,38.59,38.18
Turkey,10/24/1986,TUR,3.131,253,39.43,40.54
Turkey,10/24/1986,TUR,3.131,253,40.76,32.02
Turkey,10/24/1986,TUR,3.131,253,39.2,32.75
Turkey,10/24/1986,TUR,3.131,253,39.2,35
Turkey,10/24/1986,TUR,3.131,253,40.18,30.52
Turkey,10/24/1986,TUR,3.131,253,37.82,28.2
Turkey,10/24/1986,TUR,3.131,253,37.71,31.39
Turkey,10/24/1986,TUR,3.131,253,40.27,29.66
Turkey,10/24/1986,TUR,3.131,253,39.64,34.48
Turkey,10/24/1986,TUR,3.131,253,38.35,35.09
Turkey,10/24/1986,TUR,3.131,253,37.34,40.82
Turkey,10/24/1986,TUR,3.131,253,37.51,29.75
Turkey,10/24/1986,TUR,3.131,253,38.3,38.25
Turkey,10/24/1986,TUR,3.131,253,40.33,36.37
Turkey,10/24/1986,TUR,3.131,253,39.87,36.6
Turkey,10/24/1986,TUR,3.131,253,40.97,39.9
Turkey,10/24/1986,TUR,3.131,253,39.82,34.81
Turkey,10/24/1986,TUR,3.131,253,37.57,44.29
Turkey,10/24/1986,TUR,3.131,253,36.77,35.78
Turkey,10/24/1986,TUR,3.131,253,38.82,31.74
Turkey,10/24/1986,TUR,3.131,253,40.82,41.55
Turkey,10/24/1986,TUR,3.131,253,39.9,37.76
Turkey,10/24/1986,TUR,3.131,253,40.3,35.89
Turkey,10/24/1986,TUR,3.131,253,41.46,31.8
Thailand,2/23/1985,THA,3.469,240,15.86,104.63
Thailand,2/23/1985,THA,3.469,240,14.59,100.48
Thailand,2/23/1985,THA,3.469,240,8.38,98.72
Thailand,2/23/1985,THA,3.469,240,13.68,102.5
Thailand,2/23/1985,THA,3.469,240,14.36,100.57
Thailand,2/23/1985,THA,3.469,240,6.51,101.65
Thailand,2/23/1985,THA,3.469,240,15.5,101.7
Thailand,2/23/1985,THA,3.469,240,13.04,101
Thailand,2/23/1985,THA,3.469,240,12.72,101.07
Thailand,2/23/1985,THA,3.469,240,17.7,103.25
Thailand,2/23/1985,THA,3.469,240,13.13,99.59
Thailand,2/23/1985,THA,3.469,240,14.62,100.75
Thailand,2/23/1985,THA,3.469,240,8.8,99.37
Thailand,2/23/1985,THA,3.469,240,13.58,100.12
Thailand,2/23/1985,THA,3.469,240,16.06,102.73
Thailand,2/23/1985,THA,3.469,240,13.81,99.87
Thailand,2/23/1985,THA,3.469,240,17.04,99.06
Thailand,2/23/1985,THA,3.469,240,14.42,100.47
Thailand,2/23/1985,THA,3.469,240,13.57,100.83
Thailand,2/23/1985,THA,3.469,240,13.92,100.43
Thailand,2/23/1985,THA,3.469,240,13.72,101.22
Thailand,2/23/1985,THA,3.469,240,16.57,100.3
Thailand,2/23/1985,THA,3.469,240,13.81,100.45
Thailand,2/23/1985,THA,3.469,240,12.97,100.9
Thailand,2/23/1985,THA,3.469,240,14.02,100.17
Thailand,2/23/1985,THA,3.469,240,16.03,100.38
Thailand,2/23/1985,THA,3.469,240,14.23,100.58
Thailand,2/23/1985,THA,3.469,240,13.55,101
Thailand,2/23/1985,THA,3.469,240,13.7,99.93
Thailand,2/23/1985,THA,3.469,240,14.88,100.32
Thailand,2/23/1985,THA,3.469,240,16.75,100.12
Thailand,2/23/1985,THA,3.469,240,14.21,100.5
Thailand,2/23/1985,THA,3.469,240,13.67,100.82
Thailand,2/23/1985,THA,3.469,240,11.2,99.52
Thailand,2/23/1985,THA,3.469,240,13.85,100.43
Thailand,2/23/1985,THA,3.469,240,13.73,100.5
Thailand,2/23/1985,THA,3.469,240,5.78,101.07
Thailand,2/23/1985,THA,3.469,240,14.32,99.52
Thailand,2/23/1985,THA,3.469,240,12.57,102.53
Thailand,2/23/1985,THA,3.469,240,15.58,102.42
Thailand,2/23/1985,THA,3.469,240,15,103.11
Thailand,2/23/1985,THA,3.469,240,12.8,99.97
Thailand,2/23/1985,THA,3.469,240,13.69,101.07
Thailand,2/23/1985,THA,3.469,240,15.2,101.13
Thailand,2/23/1985,THA,3.469,240,15.18,100.13
Thailand,2/23/1985,THA,3.469,240,9.38,99.23
Thailand,2/23/1985,THA,3.469,240,15.8,102.04
Thailand,2/23/1985,THA,3.469,240,14.66,100.47
Thailand,2/23/1985,THA,3.469,240,12.61,102.11
Thailand,2/23/1985,THA,3.469,240,8.42,99.5
Thailand,2/23/1985,THA,3.469,240,19.53,100.3
Thailand,2/23/1985,THA,3.469,240,20.28,100.4
Thailand,2/23/1985,THA,3.469,240,19.3,100.87
Thailand,2/23/1985,THA,3.469,240,18.8,98.98
Thailand,2/23/1985,THA,3.469,240,19.91,99.83
Thailand,2/23/1985,THA,3.469,240,14.73,102.17
Thailand,2/23/1985,THA,3.469,240,13.62,99.6
Thailand,2/23/1985,THA,3.469,240,18.43,98.68
Thailand,2/23/1985,THA,3.469,240,13.4,101
Thailand,2/23/1985,THA,3.469,240,16.18,100.85
Thailand,2/23/1985,THA,3.469,240,16.54,102.11
Thailand,2/23/1985,THA,3.469,240,10.51,99.19
Thailand,2/23/1985,THA,3.469,240,15.13,103.35
Thailand,2/23/1985,THA,3.469,240,13.52,99.93
Thailand,2/23/1985,THA,3.469,240,15.21,101.81
Thailand,2/23/1985,THA,3.469,240,17.98,100.05
Thailand,2/23/1985,THA,3.469,240,14.91,105.08
Thailand,2/23/1985,THA,3.469,240,14.83,100.1
Thailand,2/23/1985,THA,3.469,240,19.17,99.98
Thailand,2/23/1985,THA,3.469,240,9.3,99.68
Thailand,2/23/1985,THA,3.469,240,18.69,98.92
Thailand,2/23/1985,THA,3.469,240,7,100.47
Thailand,2/23/1985,THA,3.469,240,12.57,99.95
Thailand,2/23/1985,THA,3.469,240,16.6,103.22
Thailand,2/23/1985,THA,3.469,240,15,102.66
Thailand,2/23/1985,THA,3.469,240,7.75,99.62
Thailand,2/23/1985,THA,3.469,240,13.98,101.72
Thailand,2/23/1985,THA,3.469,240,16.1,102.27
Thailand,2/23/1985,THA,3.469,240,14.59,101
Thailand,2/23/1985,THA,3.469,240,16.43,103.5
Thailand,2/23/1985,THA,3.469,240,16.33,103.58
Thailand,2/23/1985,THA,3.469,240,16.47,99.52
Thailand,2/23/1985,THA,3.469,240,14.02,99.53
Thailand,2/23/1985,THA,3.469,240,7.42,99.52
Thailand,2/23/1985,THA,3.469,240,15.65,103.58
Thailand,2/23/1985,THA,3.469,240,16.28,101.95
Thailand,2/23/1985,THA,3.469,240,14.65,104.65
Thailand,2/23/1985,THA,3.469,240,7.92,98.35
Thailand,2/23/1985,THA,3.469,240,15.33,102.18
Thailand,2/23/1985,THA,3.469,240,16.07,99.87
Thailand,2/23/1985,THA,3.469,240,16.7,104.1
Thailand,2/23/1985,THA,3.469,240,13.23,99.83
Thailand,2/23/1985,THA,3.469,240,16.83,99.8
Thailand,2/23/1985,THA,3.469,240,14.07,100.65
Thailand,2/23/1985,THA,3.469,240,12.45,102.23
Thailand,2/23/1985,THA,3.469,240,14.52,102.25
Thailand,2/23/1985,THA,3.469,240,16.42,102.83
Thailand,2/23/1985,THA,3.469,240,14.38,104.24
Thailand,2/23/1985,THA,3.469,240,12.78,101.65
Thailand,2/23/1985,THA,3.469,240,9.53,99.93
Thailand,2/23/1985,THA,3.469,240,16.22,103.02
Thailand,2/23/1985,THA,3.469,240,8.05,98.91
Thailand,2/23/1985,THA,3.469,240,16.7,103.05
Thailand,2/23/1985,THA,3.469,240,13.65,100.27
Thailand,2/23/1985,THA,3.469,240,16.53,104.07
Thailand,2/23/1985,THA,3.469,240,12.05,99.87
Thailand,2/23/1985,THA,3.469,240,17.13,102.97
Thailand,2/23/1985,THA,3.469,240,17.42,102.57
Thailand,2/23/1985,THA,3.469,240,12.48,102.07
Thailand,2/23/1985,THA,3.469,240,13.93,100.75
Thailand,2/23/1985,THA,3.469,240,18.29,99.48
Thailand,2/23/1985,THA,3.469,240,18.5,99.08
Thailand,2/23/1985,THA,3.469,240,15.02,102.83
Thailand,2/23/1985,THA,3.469,240,9.95,99.07
Thailand,2/23/1985,THA,3.469,240,17.65,100.03
Thailand,2/23/1985,THA,3.469,240,15.75,99.8
Thailand,2/23/1985,THA,3.469,240,17.49,101.73
Thailand,2/23/1985,THA,3.469,240,16.78,101.25
Thailand,2/23/1985,THA,3.469,240,18.07,99.83
Thailand,2/23/1985,THA,3.469,240,14.8,100.62
Thailand,2/23/1985,THA,3.469,240,20.15,99.87
Thailand,2/23/1985,THA,3.469,240,19.27,97.93
Thailand,2/23/1985,THA,3.469,240,16.97,98.52
Thailand,2/23/1985,THA,3.469,240,20.43,99.88
Thailand,2/23/1985,THA,3.469,240,16.71,98.57
Thailand,2/23/1985,THA,3.469,240,18.46,99.14
Thailand,2/23/1985,THA,3.469,240,20.03,99.32
Thailand,2/23/1985,THA,3.469,240,18.91,98.94
Thailand,2/23/1985,THA,3.469,240,19.12,98.95
Thailand,2/23/1985,THA,3.469,240,16.18,103.29
Thailand,2/23/1985,THA,3.469,240,16.54,104.72
Thailand,2/23/1985,THA,3.469,240,17.31,102.18
Thailand,2/23/1985,THA,3.469,240,17.48,104.1
Thailand,2/23/1985,THA,3.469,240,13.82,100.03
Thailand,2/23/1985,THA,3.469,240,14.45,100.62
Thailand,2/23/1985,THA,3.469,240,14.2,101.22
Thailand,2/23/1985,THA,3.469,240,13.82,100.06
Thailand,2/23/1985,THA,3.469,240,17.4,104.78
Thailand,2/23/1985,THA,3.469,240,15,102.1
Thailand,2/23/1985,THA,3.469,240,15.7,100.07
Thailand,2/23/1985,THA,3.469,240,8.4,99.97
Thailand,2/23/1985,THA,3.469,240,17.12,100.83
Thailand,2/23/1985,THA,3.469,240,16.62,102.83
Thailand,2/23/1985,THA,3.469,240,17.77,102.19
Thailand,2/23/1985,THA,3.469,240,14.5,104.93
Thailand,2/23/1985,THA,3.469,240,18.78,100.77
Thailand,2/23/1985,THA,3.469,240,14.63,102.8
Thailand,2/23/1985,THA,3.469,240,6.43,101.82
Thailand,2/23/1985,THA,3.469,240,16.87,102.57
Thailand,2/23/1985,THA,3.469,240,15.18,102.27
Thailand,2/23/1985,THA,3.469,240,15.2,102.07
Thailand,2/23/1985,THA,3.469,240,15.87,100.58
Thailand,2/23/1985,THA,3.469,240,17.17,102.57
Thailand,2/23/1985,THA,3.469,240,6.85,101.18
Thailand,2/23/1985,THA,3.469,240,17.36,103.06
Thailand,2/23/1985,THA,3.469,240,14.33,100.87
Thailand,2/23/1985,THA,3.469,240,17.88,102.74
Thailand,2/23/1985,THA,3.469,240,14.67,102.53
Thailand,2/23/1985,THA,3.469,240,16.65,103.3
Thailand,2/23/1985,THA,3.469,240,15.98,101.07
Thailand,2/23/1985,THA,3.469,240,17.27,103.22
Thailand,2/23/1985,THA,3.469,240,13.8,100.18
Thailand,2/23/1985,THA,3.469,240,19.5,100
Thailand,2/23/1985,THA,3.469,240,18.52,98.94
Thailand,2/23/1985,THA,3.469,240,14.7,101.41
Thailand,2/23/1985,THA,3.469,240,13.9,100.51
Thailand,2/23/1985,THA,3.469,240,8.35,100.21
Thailand,2/23/1985,THA,3.469,240,14.44,102.01
Thailand,2/23/1985,THA,3.469,240,14.02,100.52
Thailand,2/23/1985,THA,3.469,240,6.87,101.24
Thailand,2/23/1985,THA,3.469,240,12.92,100.9
Thailand,2/23/1985,THA,3.469,240,15.6,100.65
Thailand,2/23/1985,THA,3.469,240,14.45,100.37
Thailand,2/23/1985,THA,3.469,240,13.47,101.1
Thailand,2/23/1985,THA,3.469,240,13.45,101.18
Thailand,2/23/1985,THA,3.469,240,8.45,98.53
Thailand,2/23/1985,THA,3.469,240,13.75,101.35
Thailand,2/23/1985,THA,3.469,240,14.12,99.7
Thailand,2/23/1985,THA,3.469,240,7.63,100.07
Thailand,2/23/1985,THA,3.469,240,15.52,103.2
Thailand,2/23/1985,THA,3.469,240,19.17,99.91
Thailand,2/23/1985,THA,3.469,240,15.45,100.13
Thailand,2/23/1985,THA,3.469,240,16.42,101.16
Thailand,2/23/1985,THA,3.469,240,13.11,99.95
Thailand,2/23/1985,THA,3.469,240,15.23,105.23
Thailand,2/23/1985,THA,3.469,240,16.44,100.35
Thailand,2/23/1985,THA,3.469,240,15.22,102.5
Thailand,2/23/1985,THA,3.469,240,16.82,100.27
Thailand,2/23/1985,THA,3.469,240,16.32,103.78
Thailand,2/23/1985,THA,3.469,240,14.67,100.42
Thailand,2/23/1985,THA,3.469,240,15.82,102.6
Thailand,2/23/1985,THA,3.469,240,18.03,103.17
Thailand,2/23/1985,THA,3.469,240,16.3,103.98
Thailand,2/23/1985,THA,3.469,240,13.68,99.85
Thailand,2/23/1985,THA,3.469,240,14.72,100.79
Thailand,2/23/1985,THA,3.469,240,13.67,100.53
Thailand,2/23/1985,THA,3.469,240,18.15,100.16
Thailand,2/23/1985,THA,3.469,240,14.75,104.35
Thailand,2/23/1985,THA,3.469,240,16.37,102.13
Thailand,2/23/1985,THA,3.469,240,16.88,101.88
Thailand,2/23/1985,THA,3.469,240,7.88,98.38
Thailand,2/23/1985,THA,3.469,240,9.1,99.23
Thailand,2/23/1985,THA,3.469,240,13.35,101.17
Thailand,2/23/1985,THA,3.469,240,19.17,100.28
Thailand,2/23/1985,THA,3.469,240,14.62,103.08
Thailand,2/23/1985,THA,3.469,240,14.05,101.38
Thailand,2/23/1985,THA,3.469,240,11.82,99.8
Thailand,2/23/1985,THA,3.469,240,12.38,99.92
Thailand,2/23/1985,THA,3.469,240,6.28,101.73
Thailand,2/23/1985,THA,3.469,240,9.97,98.63
Thailand,2/23/1985,THA,3.469,240,7.77,100.32
Thailand,2/23/1985,THA,3.469,240,13.54,99.82
Thailand,2/23/1985,THA,3.469,240,12.68,101.28
Thailand,2/23/1985,THA,3.469,240,16.05,103.65
Thailand,2/23/1985,THA,3.469,240,8.15,99.85
Thailand,2/23/1985,THA,3.469,240,18.35,100.32
Thailand,2/23/1985,THA,3.469,240,13.82,102.07
Thailand,2/23/1985,THA,3.469,240,6.63,100.43
Thailand,2/23/1985,THA,3.469,240,6.7,101.62
Thailand,2/23/1985,THA,3.469,240,17.17,104.15
Thailand,2/23/1985,THA,3.469,240,14.75,100.1
Thailand,2/23/1985,THA,3.469,240,13.72,100.22
Thailand,2/23/1985,THA,3.469,240,12.2,99.88
Thailand,2/23/1985,THA,3.469,240,13.61,100.61
Thailand,2/23/1985,THA,3.469,240,13.54,100.28
Thailand,2/23/1985,THA,3.469,240,13.42,100
Thailand,2/23/1985,THA,3.469,240,18.74,99.12
Thailand,2/23/1985,THA,3.469,240,18.62,98.89
Thailand,2/23/1985,THA,3.469,240,18.85,99.05
Thailand,2/23/1985,THA,3.469,240,14.53,100.88
Thailand,2/23/1985,THA,3.469,240,12.67,100.9
Thailand,2/23/1985,THA,3.469,240,15.3,103.3
Thailand,2/23/1985,THA,3.469,240,6.62,100.07
Thailand,2/23/1985,THA,3.469,240,17.47,103.46
Thailand,2/23/1985,THA,3.469,240,17.31,99.83
Thailand,2/23/1985,THA,3.469,240,14.32,100.4
Thailand,2/23/1985,THA,3.469,240,17.93,103.95
Thailand,2/23/1985,THA,3.469,240,16.03,103.95
Thailand,2/23/1985,THA,3.469,240,16.97,102.28
Thailand,2/23/1985,THA,3.469,240,17.96,102.59
Thailand,2/23/1985,THA,3.469,240,13.16,100.93
Thailand,2/23/1985,THA,3.469,240,15.11,104.33
Thailand,2/23/1985,THA,3.469,240,17.52,99.77
Thailand,2/23/1985,THA,3.469,240,14.88,101.73
Thailand,2/23/1985,THA,3.469,240,14.89,100.4
Thailand,2/23/1985,THA,3.469,240,14.42,102.48
Thailand,2/23/1985,THA,3.469,240,14.12,100.04
Thailand,2/23/1985,THA,3.469,240,7.21,100.56
Thailand,2/23/1985,THA,3.469,240,17.01,99.75
Thailand,2/23/1985,THA,3.469,240,14.9,101.81
Thailand,2/23/1985,THA,3.469,240,6.02,101.96
Thailand,2/23/1985,THA,3.469,240,6.15,101.9
Thailand,2/23/1985,THA,3.469,240,14.47,100.13
Thailand,2/23/1985,THA,3.469,240,9.14,99.33
Thailand,2/23/1985,THA,3.469,240,14.89,103.49
Thailand,2/23/1985,THA,3.469,240,17.58,102.27
Thailand,2/23/1985,THA,3.469,240,15.6,103.81
Thailand,2/23/1985,THA,3.469,240,16.88,99.13
Thailand,2/23/1985,THA,3.469,240,6.27,102.05
Thailand,2/23/1985,THA,3.469,240,15.26,100.35
Thailand,2/23/1985,THA,3.469,240,16.2,100.42
Thailand,2/23/1985,THA,3.469,240,17.85,102.58
Thailand,2/23/1985,THA,3.469,240,9.27,99.2
Thailand,2/23/1985,THA,3.469,240,12.62,102.02
Thailand,2/23/1985,THA,3.469,240,13.9,99.77
Thailand,2/23/1985,THA,3.469,240,13.97,99.63
Thailand,2/23/1985,THA,3.469,240,14.57,100.73
Thailand,2/23/1985,THA,3.469,240,12.97,100.89
Thailand,2/23/1985,THA,3.469,240,14.02,100.71
Thailand,2/23/1985,THA,3.469,240,16.17,100.57
Thailand,2/23/1985,THA,3.469,240,15.45,99.9
Thailand,2/23/1985,THA,3.469,240,16.95,104.73
Thailand,2/23/1985,THA,3.469,240,17.6,99.21
Thailand,2/23/1985,THA,3.469,240,8.15,99.73
Thailand,2/23/1985,THA,3.469,240,7.56,99.61
Thailand,2/23/1985,THA,3.469,240,12.23,102.5
Thailand,2/23/1985,THA,3.469,240,14.21,99.53
Thailand,2/23/1985,THA,3.469,240,15.25,104.83
Thailand,2/23/1985,THA,3.469,240,17.41,102.79
Thailand,2/23/1985,THA,3.469,240,15.38,100.03
Thailand,2/23/1985,THA,3.469,240,17.63,100.1
Thailand,2/23/1985,THA,3.469,240,13.5,102.17
Thailand,2/23/1985,THA,3.469,240,14.22,100.73
Thailand,2/23/1985,THA,3.469,240,17.3,101.77
Thailand,2/23/1985,THA,3.469,240,15.85,103.38
Thailand,2/23/1985,THA,3.469,240,15.2,104.87
Thailand,2/23/1985,THA,3.469,240,8.63,99.37
Thailand,2/23/1985,THA,3.469,240,15.65,101.12
Thailand,2/23/1985,THA,3.469,240,14.58,100.35
Thailand,2/23/1985,THA,3.469,240,6.55,101.29
Thailand,2/23/1985,THA,3.469,240,16.4,103.38
Thailand,2/23/1985,THA,3.469,240,6.87,101.37
Thailand,2/23/1985,THA,3.469,240,15.79,104.15
Indonesia,2/23/1991,IDN,0.845,224,-2.63,140.58
Indonesia,2/23/1991,IDN,0.845,224,-6.93,109.12
Indonesia,2/23/1991,IDN,0.845,224,-3.34,128.92
Indonesia,2/23/1991,IDN,0.845,224,-7.26,110.4
Indonesia,2/23/1991,IDN,0.845,224,-3.7,128.16
Indonesia,2/23/1991,IDN,0.845,224,-8.35,113.65
Indonesia,2/23/1991,IDN,0.845,224,-2.42,115.24
Indonesia,2/23/1991,IDN,0.845,224,-6.65,108.4
Indonesia,2/23/1991,IDN,0.845,224,-6.8,108.6
Indonesia,2/23/1991,IDN,0.845,224,-9.09,124.89
Indonesia,2/23/1991,IDN,0.845,224,-6.83,108.72
Indonesia,2/23/1991,IDN,0.845,224,-7.1,112.17
Indonesia,2/23/1991,IDN,0.845,224,-6.77,110.86
Indonesia,2/23/1991,IDN,0.845,224,-7.62,110.76
Indonesia,2/23/1991,IDN,0.845,224,1.05,101.28
Indonesia,2/23/1991,IDN,0.845,224,-7.05,109.1
Indonesia,2/23/1991,IDN,0.845,224,-6.21,105.95
Indonesia,2/23/1991,IDN,0.845,224,-1.26,116.83
Indonesia,2/23/1991,IDN,0.845,224,-7.73,113.91
Indonesia,2/23/1991,IDN,0.845,224,-7.95,110.28
Indonesia,2/23/1991,IDN,0.845,224,5.55,95.32
Indonesia,2/23/1991,IDN,0.845,224,2.05,99.75
Indonesia,2/23/1991,IDN,0.845,224,-5.44,105.27
Indonesia,2/23/1991,IDN,0.845,224,-6.91,107.6
Indonesia,2/23/1991,IDN,0.845,224,-3.87,119.71
Indonesia,2/23/1991,IDN,0.845,224,-7.6,112.78
Indonesia,2/23/1991,IDN,0.845,224,-7.03,112.74
Indonesia,2/23/1991,IDN,0.845,224,-7.2,107.42
Indonesia,2/23/1991,IDN,0.845,224,-7.05,107.58
Indonesia,2/23/1991,IDN,0.845,224,-3.33,114.59
Indonesia,2/23/1991,IDN,0.845,224,-7.88,110.33
Indonesia,2/23/1991,IDN,0.845,224,-7.52,109.28
Indonesia,2/23/1991,IDN,0.845,224,-8.2,114.37
Indonesia,2/23/1991,IDN,0.845,224,0.47,120.9
Indonesia,2/23/1991,IDN,0.845,224,-2.58,115.38
Indonesia,2/23/1991,IDN,0.845,224,1.03,103.92
Indonesia,2/23/1991,IDN,0.845,224,-6.94,109.77
Indonesia,2/23/1991,IDN,0.845,224,-7.87,112.52
Indonesia,2/23/1991,IDN,0.845,224,-6.88,107.48
Indonesia,2/23/1991,IDN,0.845,224,-7.29,109.21
Indonesia,2/23/1991,IDN,0.845,224,-4.13,104.17
Indonesia,2/23/1991,IDN,0.845,224,-5.47,122.6
Indonesia,2/23/1991,IDN,0.845,224,-6.22,106.97
Indonesia,2/23/1991,IDN,0.845,224,3.79,98.69
Indonesia,2/23/1991,IDN,0.845,224,1.49,102.08
Indonesia,2/23/1991,IDN,0.845,224,-3.8,102.25
Indonesia,2/23/1991,IDN,0.845,224,-7.73,113.68
Indonesia,2/23/1991,IDN,0.845,224,-1.17,136.05
Indonesia,2/23/1991,IDN,0.845,224,-8.46,118.72
Indonesia,2/23/1991,IDN,0.845,224,3.6,98.48
Indonesia,2/23/1991,IDN,0.845,224,5.21,96.69
Indonesia,2/23/1991,IDN,0.845,224,1.46,125.19
Indonesia,2/23/1991,IDN,0.845,224,-8.07,112.16
Indonesia,2/23/1991,IDN,0.845,224,-6.96,111.41
Indonesia,2/23/1991,IDN,0.845,224,-6.58,106.79
Indonesia,2/23/1991,IDN,0.845,224,-7.15,111.87
Indonesia,2/23/1991,IDN,0.845,224,-6.48,107.78
Indonesia,2/23/1991,IDN,0.845,224,-7.91,113.82
Indonesia,2/23/1991,IDN,0.845,224,-4.54,120.32
Indonesia,2/23/1991,IDN,0.845,224,0.14,117.49
Indonesia,2/23/1991,IDN,0.845,224,-5.36,119.41
Indonesia,2/23/1991,IDN,0.845,224,-7.52,110.59
Indonesia,2/23/1991,IDN,0.845,224,-8.12,111.89
Indonesia,2/23/1991,IDN,0.845,224,-6.86,109.03
Indonesia,2/23/1991,IDN,0.845,224,-7.05,109.55
Indonesia,2/23/1991,IDN,0.845,224,-7.42,112.71
Indonesia,2/23/1991,IDN,0.845,224,-0.31,100.37
Indonesia,2/23/1991,IDN,0.845,224,-6.87,108.92
Indonesia,2/23/1991,IDN,0.845,224,-7.25,109
Indonesia,2/23/1991,IDN,0.845,224,-6.7,106.82
Indonesia,2/23/1991,IDN,0.845,224,-7.68,110.66
Indonesia,2/23/1991,IDN,0.845,224,-7.15,111.58
Indonesia,2/23/1991,IDN,0.845,224,-7.32,108.35
Indonesia,2/23/1991,IDN,0.845,224,-6.55,106.69
Indonesia,2/23/1991,IDN,0.845,224,-6.82,107.14
Indonesia,2/23/1991,IDN,0.845,224,-6.67,106.83
Indonesia,2/23/1991,IDN,0.845,224,-6.89,106.78
Indonesia,2/23/1991,IDN,0.845,224,-7.35,108.25
Indonesia,2/23/1991,IDN,0.845,224,-6.44,106.84
Indonesia,2/23/1991,IDN,0.845,224,-6.27,107.08
Indonesia,2/23/1991,IDN,0.845,224,-6.99,107.83
Indonesia,2/23/1991,IDN,0.845,224,-6.78,106.78
Indonesia,2/23/1991,IDN,0.845,224,-6.76,106.72
Indonesia,2/23/1991,IDN,0.845,224,-6.4,107.46
Indonesia,2/23/1991,IDN,0.845,224,-6.27,107.12
Indonesia,2/23/1991,IDN,0.845,224,-6.95,107.76
Indonesia,2/23/1991,IDN,0.845,224,-6.23,106.52
Indonesia,2/23/1991,IDN,0.845,224,-7.34,109
Indonesia,2/23/1991,IDN,0.845,224,-6.86,108.72
Indonesia,2/23/1991,IDN,0.845,224,-5.94,106
Indonesia,2/23/1991,IDN,0.845,224,-6.4,106.95
Indonesia,2/23/1991,IDN,0.845,224,-6.93,107.73
Indonesia,2/23/1991,IDN,0.845,224,-6.83,107.48
Indonesia,2/23/1991,IDN,0.845,224,-6.6,106.75
Indonesia,2/23/1991,IDN,0.845,224,-7,107.64
Indonesia,2/23/1991,IDN,0.845,224,-6.23,106.68
Indonesia,2/23/1991,IDN,0.845,224,-6.8,107.22
Indonesia,2/23/1991,IDN,0.845,224,-6.71,108.56
Indonesia,2/23/1991,IDN,0.845,224,-6.71,108.53
Indonesia,2/23/1991,IDN,0.845,224,-6.69,108.54
Indonesia,2/23/1991,IDN,0.845,224,-6.9,106.88
Indonesia,2/23/1991,IDN,0.845,224,-6.67,106.98
Indonesia,2/23/1991,IDN,0.845,224,-6.48,106.86
Indonesia,2/23/1991,IDN,0.845,224,-7.53,110.75
Indonesia,2/23/1991,IDN,0.845,224,-6.92,109.52
Indonesia,2/23/1991,IDN,0.845,224,-6.25,106.55
Indonesia,2/23/1991,IDN,0.845,224,-3.46,102.52
Indonesia,2/23/1991,IDN,0.845,224,-8.22,112.75
Indonesia,2/23/1991,IDN,0.845,224,-6.98,107.62
Indonesia,2/23/1991,IDN,0.845,224,-7.62,110.68
Indonesia,2/23/1991,IDN,0.845,224,3.5,98.68
Indonesia,2/23/1991,IDN,0.845,224,-6.89,110.64
Indonesia,2/23/1991,IDN,0.845,224,-8.65,115.22
Indonesia,2/23/1991,IDN,0.845,224,-7.75,110.41
Indonesia,2/23/1991,IDN,0.845,224,-6.39,106.83
Indonesia,2/23/1991,IDN,0.845,224,5.22,96.28
Indonesia,2/23/1991,IDN,0.845,224,-7.58,112.23
Indonesia,2/23/1991,IDN,0.845,224,-7.35,112.62
Indonesia,2/23/1991,IDN,0.845,224,-6.9,109.08
Indonesia,2/23/1991,IDN,0.845,224,1.68,101.45
Indonesia,2/23/1991,IDN,0.845,224,1.26,101.21
Indonesia,2/23/1991,IDN,0.845,224,-8.86,121.65
Indonesia,2/23/1991,IDN,0.845,224,-5.31,119.36
Indonesia,2/23/1991,IDN,0.845,224,-8.39,114.14
Indonesia,2/23/1991,IDN,0.845,224,-7.77,112.02
Indonesia,2/23/1991,IDN,0.845,224,-7.78,110.31
Indonesia,2/23/1991,IDN,0.845,224,-7.21,107.9
Indonesia,2/23/1991,IDN,0.845,224,-7.58,110.72
Indonesia,2/23/1991,IDN,0.845,224,-6.73,110.83
Indonesia,2/23/1991,IDN,0.845,224,-7.38,112.71
Indonesia,2/23/1991,IDN,0.845,224,-7.45,112.38
Indonesia,2/23/1991,IDN,0.845,224,-7.55,112.68
Indonesia,2/23/1991,IDN,0.845,224,-8.36,114.14
Indonesia,2/23/1991,IDN,0.845,224,-7.77,110.3
Indonesia,2/23/1991,IDN,0.845,224,-7.6,109.5
Indonesia,2/23/1991,IDN,0.845,224,-8.07,111.83
Indonesia,2/23/1991,IDN,0.845,224,-8.18,112.63
Indonesia,2/23/1991,IDN,0.845,224,0.56,123.06
Indonesia,2/23/1991,IDN,0.845,224,-7.16,112.66
Indonesia,2/23/1991,IDN,0.845,224,-7.59,110.8
Indonesia,2/23/1991,IDN,0.845,224,-6.45,106.87
Indonesia,2/23/1991,IDN,0.845,224,1.28,97.61
